SETELAH DI UPDATE POIN SAYA LANGSUNG KEMBALI 0 :) GOOD JOB PERTAMINA	2	negatif
setelah diupdate malah ngga keluar qrcode nya ðŸ¤¦ðŸ¤¦ðŸ¤¦ðŸ¤¦	2	negatif
Setelah login Force Close terus.	2	negatif
Setelah terdaftar ketika kita mau masuk selalu tidak bisa time out	2	negatif
Setiap mau ngisi BBM via aplikasi,pasti bilngnya ganngguan,ini apk asli Pertamina bukan ya??	2	negatif
Setuju aja deh	4	positif
Sip tingkatkan terus pelayananya	5	positif
sipppp	4	positif
Sisi ngatifnya ya psti mnyusahkn krna akn brakibat antrian. Psitifnya para plangsir solar (trutama di kalimantan) bakal susah klau ini trapkan dngan baik.	2	negatif
Slogan Pertamina klo ad ribet knp hrus yg mudah	2	negatif
smangat membangun negeri	5	positif
smoga kami semua berbahagia	5	positif
Smoga lebih baik	4	positif
Smoga Lebih efektif	4	positif
Smoga smakin bermanfaat ðŸ‘ðŸ»ðŸ‘ðŸ»	5	positif
So far so good, tpi kita lihat saat penggunaan nti, soalnya belum di aktualisasikan	4	positif
Soga layanan MyPertamina semakin baik, tidak sering di beri kabar oleh petugas SPBU, dalam kiriman, dalam perjalanan sedang mengisi dan yang paling tragis, BBM kosoooong	2	negatif
Sosialisasi belum optimal, ada kendala kendala masih ada kesulitan	2	negatif
Stabilkan kembali	2	negatif
Subsidi biar tepat sasaran.... Mantabs, maju terus pertamina. NKRI harga mati..	5	positif
Subsidi harus dengan proses tidak ribet	5	positif
Subsidi jgn salah sasaran,buat driver online tepat	5	positif
Subsidi pertalit tepat	5	positif
Subsidi tepat e tidak bisa dibuka....	2	negatif
Sudah 2 bln belum juga terverifikasi.. lama amat.	2	negatif
Sudah beli hp baru biar bisa donlot ini, malah aplikasi ne muter muter tok..	2	negatif
Sudah daftar dan sudah isi data lengkap. Katanya akan di verifikasi paling lama 7 hari... Tp keyataanya SDH sebulan lebih masih belum diverifikasi juga.. dan blm terdaftar... Gimana.... Suruh edit data tapi pas mau edit data loading terus... Padahal koneksi tdk bermasalah...	1	negatif
Sudah daftar tapi saat di luar kota pembelian di batasi	4	positif
Sudah di daftarkan dan siap di gunakan Yg saya keluhkan ialah pada saat mau masuk aplikasinya ke layar utama tidak bisa / sering keluar melulu Ini bagaimana sih operator aplikasinya tidak bisa di pakai Kan saya jadi susah untuk melakukan pembayaran di pom bensin terdekat . Lebih baik saya beli di warung eceran walaupun kualitasnya masih ragu tetapi lebih efisien	1	negatif
Sudah jauh lebih baik	4	positif
Sudah lama pake, enak kok	5	positif
Sudah mantap	4	positif
Sudah pakai 3 tahun	4	positif
Sudah pakai my Pertamina sejak 2 tahun lalu. Makin banyak perubahan baik di aplikasinya. ðŸ‘ðŸ¼ðŸ¤©ðŸ¤©	4	positif
sudah tau lama mengenai aplikasi ini karena suamiku pake hehe tapi baru skrg sempet ngasih rating karna puas dengan adanya aplikasi ini mempermudah ketika melakukan transaksi ataupun pengisian. aplikasinyapun sangat mudah di gunakan atau user friendly. thanks mypertamina	5	positif
Suka error ga bisa transaksi	2	negatif
Suka saya suka saya sukaaaaaa	5	positif
Sukses Buat Pertamina	5	positif
Sukses diinstal, tp blm dipake	4	positif
sukses selalu maaaajjuuuuu	5	positif
Sulit di gunakan. Tidak ramah untuk penggunaan...	2	negatif
Sulit di mengerti semoga mertua mu megawati	1	negatif
Sulit dipahami kepada gue	2	negatif
Sulit mendaftar kan	2	negatif
Sulit mendapatkan barkot	1	negatif
Sulit untuk di aplikasikan ketika di lapangan, sering terjadi bug ketika membuka aplikaai menyebabkan poorclose, sehingga mengganggu terhadap waktu, karena ter lalu banyak waktu yang terbuang defngan sia-sia, Dan saran saya mohon di prtimbangkan lagi atas pemberlakuan aplikasi ini,...	1	negatif
Sulit untuk membuka kode qr	2	negatif
sungguh sangat membantu	5	positif
Supaya boleh beli bio solar,wkwkwk	5	positif
Suruh masukin OTP tapi gk mauk masuk Oatap nyqðŸ˜‘	2	negatif
Susah banget amplikasi ini	2	negatif
Susah banget dapatin barkot my pertamina klw susah gak usa pake aplikasi jd org gak susah	2	negatif
Susah banget tautan aplikasi nya	2	negatif
Susah buat log in nya, gagal terus..	2	negatif
Susah buka nya	2	negatif
Susah cara mendaftar nya ngk masuk2	2	negatif
Susah di unduh	1	negatif
Susah download aplikasi ini	2	negatif
Susah lodingnya ribet	2	negatif
Susah masuk dengan alasan nomor hp sama pin salah padahal bener	2	negatif
Susah masuk nya bagai mana	2	negatif
Susah masuk udah komplit daptar kenapa balik lagi balik lagi ðŸ¤¦ðŸ¤¦ðŸ¤¦	2	negatif
Susah masuknya	1	negatif
Susah menghubungkan ke aplikasi Link aja..payah!	2	negatif
Susah mengklaim kode QR udah seminggu katanya plat dan KTP tidak di temukan	2	negatif
susah pakenya..	1	negatif
Susah program itu yg gampang aja	2	negatif
Susah ribet buka nya lemot	2	negatif
susah sekali cara pendaftarannya	2	negatif
Susah sekali untuk mendapatkan QR kodenya	2	negatif
Susah untuk dipergunakan	2	negatif
Susah untuk masuk	2	negatif
Susah untuk trnsaksi d spbu, QR nya kadang tidak muncul, terpaksa harus cash	2	negatif
Susah, saat daftar foto stnk kurang jelas, pas di edit mau di ganti yang jelas, data kendaraan ngga bisa pilih kategori, semua kehapus data mulai no rangka dll, pas diisi ngga bisa, mau bikin akun lagi nopol sudah terisi, mau ngisi bensin dari mana kalo gini!!!!	1	negatif
Sy belum memanfaat kan apl ini	2	negatif
sy kasih bintang 4 dulu yah	4	positif
Sya rasa aflikasi ini tdk berguna.. Sdh d daftar tp ga ada respon.. Guna ny jg ga jlas..	2	negatif
Tak jelas tujuannya	1	negatif
Tambah BIKIN RUWET	1	negatif
tambah cara pembayarannya lah. jangan cuma link aja. tansfer mbanking kah atau lainnya.	4	positif
Tambah e wallet DANA dong min buat pembayarannya	4	positif
Tambah kan metode pembayaran pake yg lain donk.!	4	positif
Tambah maju pertamina	5	positif
Tambahin opsi payment laink kek gopay/ovo/dana	4	positif
Tambahin payment selain link	5	positif
tambahkan lagi untuk proses pembayarannya sperti, Brimo, dana, ovo dan lain sebagainya	2	negatif
Tdk memudahkan	1	negatif
tengkyuu yaa, its work. sangat membantu lo PDS ga nyangka aja bakal di respon dan di proses. dan aku nyari fastron gold aja ada lo ternyata. tengku poll. but aplikasi nya perlu di tingkat kan ya min. dari segi ui dan fitur	4	positif
Teori bagus, aplikasi buruk	2	negatif
Tepakasa mendownload krn aturan yg penguasa	1	negatif
Tepat dan pasti	5	positif
Tepat sasaran	4	positif
Terbaik pertamina	5	positif
Terbaik untuk negara	5	positif
Terima kasih atas 1 buah handphonenya my pertamina semoga sehat selalu	5	positif
Terima kasih my Pertamina ,semoga pelayanannya makin baik.	5	positif
terima kasih my pertamina semoga bisa melayani dengan cepat dan tepat	5	positif
Terima kasih my pertamina sudah buat saya puas ðŸ—¿ðŸ—¿ðŸ—¿	5	positif
Terima kasih my pertamina....tp sy belom tau cara mengunakan nya	5	positif
Terima kasih sebelumnya, telah memudahkan saya untuk melakukan pembayaran di SPBU Pertamina. Mungkin ada beberapa yang perlu diperhatikan kembali, pertama alangkah baiknya jika fuel pump tunai dipisahkan dgn cashless(baik motor dan mobil). Kedua, saya harap kedepannya bisa menggunakan e-wallet lain, Paylater atau kredit card dan ketiga diaplikasi mungkin perlu penambahan detail lengkap kendaraan user seperti jenis, merk, tipe kendaraan, dan rekomendasi bahan bakar. Semoga membantu ðŸ™ðŸ¼	4	positif
Terima Kasih, sangatÂ² membantu...	5	positif
Terimakasih pertamina, froduk dan Iayanan cukup memuaskan.	4	positif
Terkadang nga semua SPBU.tidak mempergunakan alat nya.terkadang koneksi nya lah.bla bla.ujung2 nya manual bayar nya,mau ada perubahan tapi SPBU nya blm mendukung.mohon di koreksi lagi.dan satu lagi mohon di pisah kan antar manual dan digital sistem pembayara nya,jadi tidak mengantri lama	4	positif
terlalu banyak membuat aturan yg gak bisa diterima masyarakat. mending perbaiki aparatur pemerintahan yg semrawut	2	negatif
Terlalu dini.. bikin ruwet	1	negatif
Terlalu menyulitkan	1	negatif
Terlalu menyusahkan masyarakat	1	negatif
Terlalu ribet	2	negatif
Terlalu ribet kudu sinkron ini sinkron sinkron loadingnya lama	2	negatif
Terlalu ribet pake my pertaminaðŸ‘Ž	1	negatif
Terlalu sering update	2	negatif
Terlalu silit di pahami	2	negatif
Ternyata pakai aplikasi ini memudahkan ya, bisa liat histori kita dan bisa tuker poin juga dong. Top up juga mudah dan bisa langsung direct ke debit card kita juga. Memang sih ada beberapa kendala disana-sini semoga kedepannya jadi lebih bagus ya min, semangat.	5	positif
Terserah sama pemerintah mau gimana. Silahkan kerja dan layani kami selaknya BUDAK melayani Tuannya. Kami Rakyat yang punya kursi kekuasaan tertinggi di negeri tercinta ini. God Job buat semuanya	2	negatif
Tertulis diverifikasi 14 hari kerja...ini sudah 20 hari belum terverifikasi....beli bbm ribet amat.....	2	negatif
Tes dulu	4	positif
Tetap harus lebih di tingkatkan	4	positif
Tetap ikuti anjuran pemerintah âœŒï¸âœŒï¸âœŒï¸	5	positif
Tetap memberikan yang terbaik	5	positif
Tetap optimis ya pemerintah ðŸ˜‚	5	positif
Tetap Semangat .. Gua dukung Moderenisasi	5	positif
Tiap mau login verifikasi email,. Ribet sekali hidup anda	2	negatif
Tidak ada sms kode verifikasi kayng masuk ke nomor saya ðŸ—¿	2	negatif
Tidak adil , dengan masyarakat kelas menengah atau pun kelas bawah , pertalite tidak ada poin nya	2	negatif
tidak berguna	1	negatif
tidak berguna	1	negatif
Tidak bermanfaat	1	negatif
Tidak bermanfaat	1	negatif
Tidak bermanfaat	1	negatif
Tidak bermutu	1	negatif
Tidak bisa beli solar, karna plat nomer suda dipakai orang lain, padahal saya tidak perna daftar	2	negatif
Tidak bisa daftar Mypertamina	2	negatif
Tidak bisa klaim QR Code selalu gagal, gimana mau beli ????	2	negatif
tidak bisa login keterangan koneksi time out.. metode pembayaran belum bervariasi, akses ke menu profil dan lain sebagainya masih terasa berat bukan karena HP nya tapi memuat datanya dari server.. semoga bisa lebih bervariasi dan kecepatan akses ringan terimakasih ðŸ™‚	1	negatif
tidak bisa terhubung ke link aja	2	negatif
Tidak boleh main hp di pom bensin	1	negatif
Tidak efektif	2	negatif
Tidak memadai	1	negatif
Tidak membantu	1	negatif
Tidak membantu	1	negatif
Tidak membantu	1	negatif
Tidak menerima kode perifikasi by email untuk login..	2	negatif
Tingkat kan lagi performen nya biar di tambah lagi â­nya kenapa ya waktu masukkan data kendaraan ngak bisa di save SDH ratusan kali aku coba tetap aja data kendaraan nggak bisa tersimpan padahal semua persyaratan data untuk di upload SDH sesuai mhn diperbaiki aplikasi nya	4	positif
Tingkatan lagi maaf	1	negatif
Tingkatkan bonus	5	positif
Tingkatkan kuantitas SPBU yang boleh bayar menggunakan aplikasi Link Aja.	4	positif
Tingkatkan pelayanan	4	positif
Tingkatkan trus ya...	5	positif
Tlg dipermudah cara peroleh bbm subsidi	2	negatif
Tolol banget developer anj9	2	negatif
Tolong di sederhanakan lagi persayratanya	2	negatif
Tolong di tingkatkan lagi..	5	positif
Tolong dipermudah applikasi Mypertamina	2	negatif
tolong dong dibikin versi pertamini	2	negatif
Tolong dong pembayaran nya bisa melalui dana, gopay, dan ovo	2	negatif
Tolong dong Pertamina mobil saya Avanza setiap mau isi pertalit d SPBU kok gak bisa ya kata petugas SPBU mobil nya terdaptar solar sementara mobil saya bensin ...gimna cara robahnya ke pertalit ya ..	2	negatif
tolong fitur pembayarannya di tambah jgn cuma linkaja, coba kolaborasi jugo dgn dana dan atm atm lainnya	2	negatif
Tolong hapus ini apk	1	negatif
Tolong kalau memberi batasan upload file gambar dikasih panjangnya max berapa pixel lebarnya max berapa pixel dan ukuran max-nya berapa MB. Susah ini resize segini enggak bisa, resize segitu enggak bisa. Seharusnya aplikasi buatan negara lebih serius bahkan aplikasi BCA jauh lebih bagus	1	negatif
tolong lebih di perbaiki dari segala sisi. terimakasih	2	negatif
Tolong pembayaraanya ditambah jgn hanya menggunakan linkaja...	2	negatif
tolong tambah kan metode pembayaran e wallet lain pleaseeee gopay, ovo dll	4	positif
Tolong tambahkan cara pembayaran, spay, gopay, bank bsi, dana, ovo dan lainnya ntar kalau sudah kasih bintang 5	4	positif
Tolong tambahkan pembayaran menggunakan dana biar aku kasih bintang 5	2	negatif
Tonglong informasi mengenagi aplikasi. My pertamina... Kenapa gak boleh masok ke tahap pendaftaran. Thx	2	negatif
Top	4	positif
top aplikasi,sip lah	5	positif
Trimakasih pd my pertamina dgn ada amplikasi ini dgn sangat mudah menemukan letah pom bensin terdekat	5	positif
Trimaksih apl my pertamina smiga membantu	4	positif
Turunkan harga bensinðŸ˜‚	1	negatif
Turut mewakili perasaan rakyat	1	negatif
Tutor beli minyak bree	4	positif
Tutor mempersulit hidup	1	negatif
Udah aku kasih bintang 5, semoga menang undian wkwk	5	positif
Udah bener2 bayar pake uang cash. Malah di buat ribet.	2	negatif
Udah bisa log in....bagus ngk repot bawa uang cash lagi.....link aja juga mudah daftarnya....Blm coba beli pakai aplikasi...... Mudah2an ngk ada kendala lagi.....di tambah lagi cara bayar selain pakai link aja....	4	positif
Udah daftar tinggal nunggu balasan dah satu bulan gx ada jawaban nya	2	negatif
Udah jelas di pom bensin dilarang maen hp ini malah disuruh bayar lewat hp hadeh klo belom kejadian pom meledak belom sadar.	2	negatif
udah masukin kode sesuai yg dikirim masih kagak bisa ðŸ˜‘ðŸ˜‘ðŸ˜‘	2	negatif
Udah naik pula harganya, performanya menurun, coba tanya dan buktikan sendiri faktanya kepada driver online yg tiap hari ke pom.	2	negatif
Udh di ajari download pegawai Pertamina tp gak bs register ke aplikasi jd gak bisa dipake aplikasinya	2	negatif
UI aplikasinya jelas dan gampang dipahami. Ada opsi cashless jadi memudahkan orang yang ngga mau ribet. Oiya, ada fitur biar tau user udah beli bensin berapa jadi bisa track pengeluaran juga	5	positif
UI nya enteng. tapi metode pembayaran cuman bisa pake link aja. bakalan bagus kalo bisa qris.	4	positif
Uji coba dulu Yap...Smoga bisa membantu dan Hp jgn mpe lupa g kebawa ATW hilap...ðŸ˜ðŸ™	4	positif
Ulasan bersifat publik	1	negatif
Unfaedah...ngabisin duit rakyat aja	1	negatif
Untuk app MyPertamina kalau bisa ditambahin isi saldo ya biar tambah muda.....	4	positif
Untuk grafik nya sih udah lmyn bagus tapi trkdg pas udah face to face ama musuh dia suka ngelag padahal mah jaringan lancar, saran saya sih tingkat kan dulu performa dalam bermain nya daripada fokus kepada event event baru, soalnya sangat mengganggu pada saat berhadapan dengan musuh dan juga saya menyarankan agar pada saat ngespin di lucky agar animasinya di percepat sedikit atau di tambah kan tombol skip, dikarenakan jika tidak selesai animasi nya kupon lucky drop nya akan hilang terima kasihðŸ™	1	negatif
Untuk keseluruhan saya nilai bagus tapi mohon di perbaiki untuk layanan subsidi karna jatah subsidi BBM sering ilang atau berkurang jatahnya padahal belum dipakai..	4	positif
Untuk login sekarang masih pakek kode lagi, gak kayak sebelumnya	4	positif
Untuk membantu rating	5	positif
Untuk mendaftar sangat sulit	2	negatif
Untuk metode pembayaran jangan cm linkaja tambahin gopay ,dana/shope pay	2	negatif
Untuk pembayarn jgan cuma link aja dan via bank.	2	negatif
Untuk regitrasi nya sangat sulit , saya sudah coba untuk masuk , sampai di permintaan untuk unggah foto kendaraan sangat susah , sudah disamakan dengan contoh , foto kendaraan sudah terlihat bentuk kendaraannya lengkap dengan roda dan nomor polisi , dicoba ulang berkali kali tetap saja tdk bisa diterima di aplikasi . Tidak tahu foto kendaraannya posisi seperti apa yang diminta .	1	negatif
Untuk saat ini sudah lumayan, klo bisa yg beli pertalite dapet point juga.	4	positif
Untuk Saran agar di Riwayat pembelian di tambahkan Fitur cetak atau download Nota pembelian seperti di gerai Alfamart atau Indomaret agar jika sewaktu-waktu konsumen membutuhkan nota pembelian nya bisa dicetak lagi. Terimakasih ðŸ™	4	positif
Untuk sementara	4	positif
untuk unduh aplikasinya harap dipermudah sebab publik ini masih belum paham	4	positif
Untuk visual nya udah oke banget, terus daftar nya juga gampang. Kalau ada kendala eror saat daftar coba dimatikan dulu hpnya atau cek dulu jaringan kalian. Terus ini apaan sih? Kok banyak yg kasih bintang satu tapi isi komen nya malah bahas TENTANG GAME? Emang di apk ini ada game?!	4	positif
untuk warna nya kok ga enak banget dilihat. Bikin mata saya pegel. Pencampuran nya agak ga nyambung. Ui nya masih seperti aplikasi tahun 2018an tolong ya di modern in lagi, ini udah tahun 2022 ui nya di percantik lagi dan warnanya menurut saya gabagus. Dan Aplikasinya bukannya mempermudah malah mempersulit. Kirain pakai aplikasi bakal lebih efisien eh malah memperlambat	1	negatif
Untuk wilayah pengisian tidak bisa diisi atau di klik	2	negatif
Upaya membangun bangsa yg jujur & bersih serta menghindarkan KKN. Hidup PERTAMINA ðŸ‘ðŸ‘ðŸ‘	5	positif
Update aplikasi jadi lemot ðŸ˜ž	2	negatif
Update data tidak bisa	2	negatif
Update lg pilihan E-Wallet nya jgn cmn itu doang	2	negatif
Upload foto amat sangat susah Aplikasi tembelek	2	negatif
Utk konek ke apk link gak bisa Call senternya gak bisa Chat nya gak jelas	2	negatif
Verifikasi aproval subsidi lama ,sdh 2 hari belum ada kejelasan	2	negatif
Verifikasi ditolak terus padahal STNK sudah terbacaðŸ˜«	2	negatif
Verifikasinya lama.	2	negatif
Very nice app	4	positif
Wah mantep bangett aplikasinya.. Merasa terbantu banget dengan adanya aplikasi ini, jadi ga perlu khawatir kalo lupa bawa dompet karena bisa bayar pake e-wallet. Aplikasinya juga gampang banget cara pengguannya, terlebih membantu konsumen dan petugas untuk masalah pembayaran dan uang kembalian yang recehan. Makasih MyPertamina..	5	positif
Wah sangat membatu sekali Sejak ada apk ini jadi membantu Dan mempermudah dalam transaksinya juga Banyak sekali bonus di dalamnya Semoga kedepannya lebih bagus lagi dan Lebih di tingkatkan lagi Terimakasih mypertamina	5	positif
Wah susah diakaes ni aplikasi. Server eror kalau nggak ya time out. ðŸ¤¦	2	negatif
Wahh cocom buat kaum milenial nih, ga perlu cash2 lagi tinggal stay aplikasi. Ada menu voucher nya jg dan point semoga ada program2 menarik juga yaaa.. Isi bensi untuk kebutuhan tapi ada program menariknya. Semoga semakin berkembang aplikasinya.	5	positif
Walaupun susah,akhirnya bisa masukkan data, terima kasih my Pertamina	4	positif
Walayamuutu walaa yahyaa Ora bermutu Ngentekno biayaa Dadi mnungso ra bermutu terus Tutukno terus rek........ Tak Kei jempolll ðŸ‘	1	negatif
Woy Pertamina saya mau ngelaut jadi susah, udah ngurus my Pertamina udah nunggu 14 hari verivikasi eh di tolak setan la, orang butuh minyak buat ngelaut parah kali pemerintah ini, nyusahin masyarakat aja, orang mau ngelaut masak beli di eceran yang gak seberapa udah mahal lagi, yang eceran buat ijin bisa asuuuuuu	2	negatif
Ya gitu deh. Heuh	1	negatif
Ya semoga lancar pas ditempat ðŸ™ðŸ™ðŸ™	4	positif
Yaa bagus aplikasinya	5	positif
Yang butuh joki bintang 5 busa japri	5	positif
Yang pada susah verifikasi coba verifnya lewat browser jangan di apk Link Aja mungkin karna banyak yg akses jadi sering error dan kenapa pembayaran harus LINK AJA karna emang dari awal udah kerjasama dari setelan awal..	4	positif
Yang penting ketersediaan BBM tetap terjaga...dan aplikasi onlini ini bisa membantu PD saat mengisi d spbu..bukan hanya sekedar aplikasi saja	4	positif
Yang terlihat cuman 1 bintang	1	negatif
Yuk matikan pengepul dan penimbun bensin, apalagi pertamini ðŸ˜Œ	5	positif
Yuk qta dukung dan majukan karya anak bangsa di era e-commerce oil & gas	5	positif
